timestamp,open,high,low,close,volume
2025-06-06 18:00:00-04:00,72.74,72.74,72.74,72.74,640.0
2025-06-06 19:00:00-04:00,72.95,72.95,72.95,72.95,327.0
2025-06-09 08:00:00-04:00,73.68,73.68,73.35,73.35,961.0
2025-06-09 09:00:00-04:00,73.68,73.85,72.9,73.21,318533.0
2025-06-09 10:00:00-04:00,73.248,73.455,72.8701,73.23,823182.0
2025-06-09 11:00:00-04:00,73.22,73.25,72.66,72.88,301215.0
2025-06-09 12:00:00-04:00,72.86,73.13,72.815,73.03,263593.0
2025-06-09 13:00:00-04:00,73.03,73.09,72.785,72.8902,550557.0
2025-06-09 14:00:00-04:00,72.875,72.965,72.56,72.66,370605.0
2025-06-09 15:00:00-04:00,72.67,72.95,72.63,72.74,1018183.0
2025-06-09 16:00:00-04:00,72.75,73.15,72.1,72.8,744408.0
2025-06-09 17:00:00-04:00,73.6,73.6,73.6,73.6,125.0
2025-06-09 18:00:00-04:00,72.75,72.75,72.75,72.75,200.0
2025-06-10 07:00:00-04:00,72.74,72.74,72.74,72.74,114.0
2025-06-10 08:00:00-04:00,72.91,72.91,72.91,72.91,140.0
2025-06-10 09:00:00-04:00,73.0,74.07,72.995,73.84,492502.0
2025-06-10 10:00:00-04:00,73.895,75.05,73.87,74.925,479969.0
2025-06-10 11:00:00-04:00,74.93,75.44,74.86,75.04,484334.0
2025-06-10 12:00:00-04:00,75.04,75.26,74.9301,75.115,273632.0
2025-06-10 13:00:00-04:00,75.13,75.4,74.78,74.9,305787.0
2025-06-10 14:00:00-04:00,74.87,75.02,74.55,74.94,255710.0
2025-06-10 15:00:00-04:00,74.95,75.16,74.84,74.93,1053877.0
2025-06-10 16:00:00-04:00,74.91,74.91,73.979,73.979,737473.0
2025-06-10 17:00:00-04:00,74.49,74.9,74.49,74.9,134787.0
2025-06-10 19:00:00-04:00,75.49,75.49,75.01,75.01,341.0
2025-06-11 07:00:00-04:00,74.9,74.9,74.9,74.9,100.0
2025-06-11 08:00:00-04:00,73.6856,76.0015,73.6856,76.0015,266363.0
2025-06-11 09:00:00-04:00,75.7415,75.784,73.84,74.08,318932.0
2025-06-11 10:00:00-04:00,74.08,74.12,72.82,73.3,468588.0
2025-06-11 11:00:00-04:00,73.33,73.455,72.98,73.25,403117.0
2025-06-11 12:00:00-04:00,73.245,73.3425,72.815,73.31,331649.0
2025-06-11 13:00:00-04:00,73.34,73.42,73.06,73.07,234682.0
2025-06-11 14:00:00-04:00,73.1,73.25,72.39,72.67,275096.0
2025-06-11 15:00:00-04:00,72.66,72.74,72.445,72.66,655486.0
2025-06-11 16:00:00-04:00,72.65,72.66,72.65,72.66,476624.0
2025-06-11 17:00:00-04:00,72.67,72.7596,72.67,72.7596,605.0
2025-06-11 18:00:00-04:00,72.65,72.65,72.65,72.65,100.0
2025-06-12 06:00:00-04:00,72.36,72.36,72.36,72.36,261.0
2025-06-12 07:00:00-04:00,72.01,72.01,72.0,72.0,464.0
2025-06-12 08:00:00-04:00,72.34,72.34,71.88,71.88,575.0
2025-06-12 09:00:00-04:00,72.48,72.48,71.92,72.05,175405.0
2025-06-12 10:00:00-04:00,72.08,72.495,71.8205,72.28,320687.0
2025-06-12 11:00:00-04:00,72.275,72.395,71.86,72.055,197257.0
2025-06-12 12:00:00-04:00,72.055,72.315,71.87,72.165,246456.0
2025-06-12 13:00:00-04:00,72.17,72.59,72.09,72.525,162361.0
2025-06-12 14:00:00-04:00,72.53,72.625,72.36,72.49,154492.0
2025-06-12 15:00:00-04:00,72.49,72.57,72.27,72.51,661297.0
2025-06-12 16:00:00-04:00,72.54,72.64,72.54,72.64,452400.0
2025-06-13 07:00:00-04:00,71.78,71.79,71.78,71.79,1069.0
2025-06-13 08:00:00-04:00,71.8,72.0,71.5,71.8,2880.0
2025-06-13 09:00:00-04:00,71.35,72.06,70.79,70.795,176929.0
2025-06-13 10:00:00-04:00,70.83,71.075,70.15,70.675,345176.0
2025-06-13 11:00:00-04:00,70.65,70.77,70.4,70.595,217143.0
2025-06-13 12:00:00-04:00,70.61,70.87,70.37,70.53,200670.0
2025-06-13 13:00:00-04:00,70.53,70.67,70.18,70.18,172974.0
2025-06-13 14:00:00-04:00,70.19,70.35,69.57,69.755,358084.0
2025-06-13 15:00:00-04:00,69.77,69.8,69.22,69.6,682524.0
2025-06-13 16:00:00-04:00,69.6,70.87,69.6,70.87,592072.0
2025-06-13 17:00:00-04:00,69.81,69.81,69.81,69.81,156.0
2025-06-13 18:00:00-04:00,69.5,70.4,69.5,70.4,659.0
2025-06-16 08:00:00-04:00,70.5,70.87,70.5,70.5,1287.0
2025-06-16 09:00:00-04:00,70.51,70.71,69.71,70.47,334922.0
2025-06-16 10:00:00-04:00,70.45,70.67,70.25,70.495,338752.0
2025-06-16 11:00:00-04:00,70.47,70.64,70.075,70.4,340732.0
2025-06-16 12:00:00-04:00,70.41,70.94,70.3,70.74,325843.0
2025-06-16 13:00:00-04:00,70.74,71.04,70.66,70.905,241702.0
2025-06-16 14:00:00-04:00,70.92,71.33,70.92,71.235,266426.0
2025-06-16 15:00:00-04:00,71.235,71.305,71.06,71.23,673881.0
2025-06-16 16:00:00-04:00,71.23,71.23,71.0354,71.0354,449195.0
2025-06-16 18:00:00-04:00,71.0,71.0,71.0,71.0,200.0
2025-06-16 19:00:00-04:00,71.0,71.0,71.0,71.0,1254.0
2025-06-17 04:00:00-04:00,70.72,70.72,70.71,70.71,528.0
2025-06-17 07:00:00-04:00,71.06,71.06,70.81,70.81,2272.0
2025-06-17 08:00:00-04:00,70.2832,70.2832,70.2832,70.2832,100.0
2025-06-17 09:00:00-04:00,70.99,70.99,69.77,70.06,407903.0
2025-06-17 10:00:00-04:00,70.06,70.41,69.61,70.215,558453.0
2025-06-17 11:00:00-04:00,70.2195,70.3736,70.035,70.09,367488.0
2025-06-17 12:00:00-04:00,70.09,70.55,69.88,69.91,338746.0
2025-06-17 13:00:00-04:00,69.92,70.04,69.55,69.59,273306.0
2025-06-17 14:00:00-04:00,69.59,69.63,69.26,69.6,420080.0
2025-06-17 15:00:00-04:00,69.6,69.63,69.21,69.38,1154521.0
2025-06-17 16:00:00-04:00,69.39,69.45,69.1501,69.45,777724.0
2025-06-17 18:00:00-04:00,69.39,69.39,69.2101,69.2101,4857.0
2025-06-18 07:00:00-04:00,68.6,68.62,68.6,68.62,515.0
