timestamp,open,high,low,close,volume
2025-06-11 07:00:00-04:00,42.91,43.38,42.89,43.27,168527.0
2025-06-11 08:00:00-04:00,43.34,43.94,42.64,43.7497,704730.0
2025-06-11 09:00:00-04:00,43.7497,44.16,42.78,43.245,5991556.0
2025-06-11 10:00:00-04:00,43.25,44.14,43.15,44.0422,6068515.0
2025-06-11 11:00:00-04:00,44.05,44.55,43.7,43.8199,6296017.0
2025-06-11 12:00:00-04:00,43.815,44.04,43.009,43.2605,3599807.0
2025-06-11 13:00:00-04:00,43.27,43.81,43.25,43.6007,2456598.0
2025-06-11 14:00:00-04:00,43.61,43.65,42.9739,43.32,3232015.0
2025-06-11 15:00:00-04:00,43.32,43.39,42.975,43.2102,4383006.0
2025-06-11 16:00:00-04:00,43.21,43.3,43.16,43.26,876809.0
2025-06-11 17:00:00-04:00,43.24,43.3,43.17,43.17,29296.0
2025-06-11 18:00:00-04:00,43.18,43.21,43.1,43.1,34223.0
2025-06-11 19:00:00-04:00,43.11,43.1882,42.8,42.8,90316.0
2025-06-12 04:00:00-04:00,42.88,42.96,42.54,42.74,95722.0
2025-06-12 05:00:00-04:00,42.72,42.9,42.72,42.79,29015.0
2025-06-12 06:00:00-04:00,42.76,42.81,42.65,42.72,21202.0
2025-06-12 07:00:00-04:00,42.76,42.76,42.26,42.3,75634.0
2025-06-12 08:00:00-04:00,42.61,43.12,42.26,42.73,250271.0
2025-06-12 09:00:00-04:00,42.72,43.29,42.32,42.8885,3633030.0
2025-06-12 10:00:00-04:00,42.89,43.86,42.87,43.55,5368607.0
2025-06-12 11:00:00-04:00,43.56,44.08,43.43,43.66,4229767.0
2025-06-12 12:00:00-04:00,43.67,43.985,43.5683,43.735,1960430.0
2025-06-12 13:00:00-04:00,43.73,44.035,43.69,43.715,1880629.0
2025-06-12 14:00:00-04:00,43.72,43.82,43.26,43.345,2412741.0
2025-06-12 15:00:00-04:00,43.345,43.62,43.25,43.355,3050807.0
2025-06-12 16:00:00-04:00,43.36,43.47,43.22,43.25,1541446.0
2025-06-12 17:00:00-04:00,43.23,43.26,43.22,43.25,38784.0
2025-06-12 18:00:00-04:00,43.24,43.25,43.22,43.22,22297.0
2025-06-12 19:00:00-04:00,43.21,43.24,43.2,43.2,41813.0
2025-06-13 04:00:00-04:00,42.0,42.31,41.75,41.85,127474.0
2025-06-13 05:00:00-04:00,41.84,42.06,41.82,42.03,36818.0
2025-06-13 06:00:00-04:00,42.03,42.09,41.91,42.09,32070.0
2025-06-13 07:00:00-04:00,42.1,42.41,41.98,42.35,133094.0
2025-06-13 08:00:00-04:00,42.42,42.45,41.6,42.35,291274.0
2025-06-13 09:00:00-04:00,42.33,42.4699,41.755,41.88,5524096.0
2025-06-13 10:00:00-04:00,41.9,42.18,41.23,41.945,6582378.0
2025-06-13 11:00:00-04:00,41.95,42.3133,41.835,42.1485,3788651.0
2025-06-13 12:00:00-04:00,42.14,42.15,41.69,41.73,2774515.0
2025-06-13 13:00:00-04:00,41.72,41.81,41.4,41.4754,3123174.0
2025-06-13 14:00:00-04:00,41.4716,41.579,40.745,41.0595,4456897.0
2025-06-13 15:00:00-04:00,41.04,41.699,40.94,41.59,7473725.0
2025-06-13 16:00:00-04:00,41.56,41.66,41.45,41.56,2003119.0
2025-06-13 17:00:00-04:00,41.55,41.56,41.46,41.503,41019.0
2025-06-13 18:00:00-04:00,41.5004,41.52,41.46,41.48,17486.0
2025-06-13 19:00:00-04:00,41.49,41.5,41.42,41.48,44518.0
2025-06-16 04:00:00-04:00,42.0,42.13,41.88,42.08,69681.0
2025-06-16 05:00:00-04:00,42.08,42.08,41.93,42.0,15676.0
2025-06-16 06:00:00-04:00,41.99,42.07,41.97,42.07,14391.0
2025-06-16 07:00:00-04:00,42.09,42.15,42.01,42.15,93511.0
2025-06-16 08:00:00-04:00,42.06,42.34,41.82,42.2279,224307.0
2025-06-16 09:00:00-04:00,42.19,43.05,42.07,42.78,4705961.0
2025-06-16 10:00:00-04:00,42.79,43.37,42.72,43.28,5536823.0
2025-06-16 11:00:00-04:00,43.28,44.42,43.2602,43.7,8764880.0
2025-06-16 12:00:00-04:00,43.69,43.83,43.3718,43.4235,2648740.0
2025-06-16 13:00:00-04:00,43.4212,43.83,43.2,43.645,2915095.0
2025-06-16 14:00:00-04:00,43.64,43.835,43.495,43.6,1959586.0
2025-06-16 15:00:00-04:00,43.6,43.85,43.49,43.68,4560946.0
2025-06-16 16:00:00-04:00,43.69,43.83,43.47,43.63,2068015.0
2025-06-16 17:00:00-04:00,43.65,43.66,43.61,43.6206,70600.0
2025-06-16 18:00:00-04:00,43.65,43.67,43.4,43.4,67359.0
2025-06-16 19:00:00-04:00,43.35,43.41,43.04,43.04,106081.0
2025-06-17 04:00:00-04:00,43.15,43.41,43.01,43.26,78899.0
2025-06-17 05:00:00-04:00,43.36,43.36,43.2,43.29,23037.0
2025-06-17 06:00:00-04:00,43.29,43.38,43.19,43.36,32587.0
2025-06-17 07:00:00-04:00,43.34,43.5,43.31,43.5,46127.0
2025-06-17 08:00:00-04:00,43.34,43.65,43.0,43.33,220926.0
2025-06-17 09:00:00-04:00,43.35,43.98,42.92,43.33,3640403.0
2025-06-17 10:00:00-04:00,43.34,44.22,43.34,43.365,4622935.0
2025-06-17 11:00:00-04:00,43.365,43.8496,43.3501,43.6176,2229991.0
2025-06-17 12:00:00-04:00,43.62,43.805,43.09,43.145,1870318.0
2025-06-17 13:00:00-04:00,43.15,43.41,42.99,43.1646,1956582.0
2025-06-17 14:00:00-04:00,43.14,43.315,42.91,43.3009,1667205.0
2025-06-17 15:00:00-04:00,43.3092,43.33,43.07,43.1099,2898602.0
2025-06-17 16:00:00-04:00,43.11,43.13,43.03,43.08,1282427.0
2025-06-17 17:00:00-04:00,43.07,43.08,42.93,42.95,40380.0
2025-06-17 18:00:00-04:00,42.9502,42.96,42.85,42.85,69693.0
2025-06-17 19:00:00-04:00,42.85,43.04,42.85,42.95,35336.0
2025-06-18 04:00:00-04:00,43.41,43.57,43.4,43.5,35332.0
2025-06-18 05:00:00-04:00,43.5,43.57,43.34,43.41,35528.0
2025-06-18 06:00:00-04:00,43.38,43.41,43.2,43.2,26652.0
2025-06-18 07:00:00-04:00,43.22,43.46,43.16,43.37,47099.0
2025-06-18 08:00:00-04:00,43.2,43.5,43.15,43.38,103540.0
2025-06-18 09:00:00-04:00,43.3599,44.03,42.79,43.6046,3253604.0
2025-06-18 10:00:00-04:00,43.6023,44.29,43.56,43.8668,4598683.0
2025-06-18 11:00:00-04:00,43.85,44.41,43.81,44.125,3882871.0
2025-06-18 12:00:00-04:00,44.13,45.1754,44.05,45.0434,6151739.0
2025-06-18 13:00:00-04:00,45.03,45.67,44.32,44.61,8450585.0
2025-06-18 14:00:00-04:00,44.6,45.13,44.35,44.51,5063110.0
2025-06-18 15:00:00-04:00,44.51,44.84,44.26,44.44,6082629.0
2025-06-18 16:00:00-04:00,44.43,44.55,44.3443,44.4,2751068.0
2025-06-18 17:00:00-04:00,44.41,44.43,44.31,44.31,56937.0
2025-06-18 18:00:00-04:00,44.3,44.35,44.1403,44.29,53134.0
2025-06-18 19:00:00-04:00,44.28,44.45,44.27,44.44,51872.0
2025-06-20 04:00:00-04:00,44.42,44.71,44.31,44.36,43839.0
2025-06-20 05:00:00-04:00,44.35,44.65,44.35,44.64,30931.0
2025-06-20 06:00:00-04:00,44.65,45.0,44.6,44.95,57327.0
2025-06-20 07:00:00-04:00,44.88,45.02,44.8,44.88,79060.0
2025-06-20 08:00:00-04:00,44.82,45.54,44.34,45.3995,523140.0
2025-06-20 09:00:00-04:00,45.39,46.1799,45.23,45.7004,7097717.0
2025-06-20 10:00:00-04:00,45.7,46.04,44.3,44.7092,7754706.0
2025-06-20 11:00:00-04:00,44.7,45.37,44.47,45.2,3550168.0
2025-06-20 12:00:00-04:00,45.19,45.35,44.67,44.7194,5215964.0
2025-06-20 13:00:00-04:00,44.705,44.84,44.16,44.43,3509044.0
2025-06-20 14:00:00-04:00,44.42,44.69,44.25,44.29,2469341.0
2025-06-20 15:00:00-04:00,44.29,45.71,44.14,45.35,9596246.0
2025-06-20 16:00:00-04:00,45.32,45.54,45.1,45.39,11412196.0
2025-06-20 17:00:00-04:00,45.39,45.41,45.2,45.26,104860.0
2025-06-20 18:00:00-04:00,45.22,45.35,45.2,45.35,34833.0
2025-06-20 19:00:00-04:00,45.29,45.41,45.27,45.3798,41129.0
2025-06-23 04:00:00-04:00,45.05,45.2,44.5,44.95,88825.0
2025-06-23 05:00:00-04:00,44.94,45.15,44.91,44.91,44879.0
2025-06-23 06:00:00-04:00,44.87,45.05,44.75,44.76,38408.0
2025-06-23 07:00:00-04:00,44.77,44.84,43.12,43.24,781693.0
2025-06-23 08:00:00-04:00,44.2,45.2,43.2101,43.89,886190.0
2025-06-23 09:00:00-04:00,43.88,43.89,41.89,42.62,10103602.0
2025-06-23 10:00:00-04:00,42.6288,43.42,42.39,43.22,8964846.0
2025-06-23 11:00:00-04:00,43.23,43.47,42.48,42.55,6161084.0
2025-06-23 12:00:00-04:00,42.55,42.5569,41.54,41.7705,8883052.0
2025-06-23 13:00:00-04:00,41.775,42.78,41.72,42.2999,4816967.0
2025-06-23 14:00:00-04:00,42.295,42.4,41.685,41.79,5254182.0
2025-06-23 15:00:00-04:00,41.78,42.005,40.775,40.895,16957221.0
2025-06-23 16:00:00-04:00,40.88,40.95,40.84,40.8591,4678705.0
2025-06-23 17:00:00-04:00,40.85,40.91,40.84,40.8904,258705.0
2025-06-23 18:00:00-04:00,40.9,42.16,40.8999,42.0299,869879.0
2025-06-23 19:00:00-04:00,42.03,42.49,42.03,42.3,476753.0
2025-06-24 04:00:00-04:00,42.27,42.47,42.09,42.19,149187.0
2025-06-24 05:00:00-04:00,42.2,42.4,42.17,42.25,60752.0
2025-06-24 06:00:00-04:00,42.25,42.32,41.91,42.01,149238.0
2025-06-24 07:00:00-04:00,42.02,42.23,41.58,41.83,389810.0
2025-06-24 08:00:00-04:00,41.83,42.64,41.06,41.06,1427343.0
2025-06-24 09:00:00-04:00,41.06,41.97,41.03,41.845,11193929.0
2025-06-24 10:00:00-04:00,41.83,42.88,41.58,42.505,12434836.0
2025-06-24 11:00:00-04:00,42.505,43.03,42.315,42.48,6942022.0
2025-06-24 12:00:00-04:00,42.485,43.09,42.36,42.955,4636412.0
2025-06-24 13:00:00-04:00,42.95,43.15,42.65,42.755,4620629.0
2025-06-24 14:00:00-04:00,42.755,42.92,42.55,42.805,2916936.0
2025-06-24 15:00:00-04:00,42.81,42.93,42.6,42.83,10264752.0
2025-06-24 16:00:00-04:00,42.84,42.85,42.66,42.77,2606421.0
