timestamp,open,high,low,close,volume
2025-06-04 16:00:00-04:00,595.9,596.1,595.65,595.73,3694587.0
2025-06-04 17:00:00-04:00,595.81,595.89,595.61,595.61,83304.0
2025-06-04 18:00:00-04:00,595.6,596.13,595.49,595.68,84447.0
2025-06-04 19:00:00-04:00,595.78,595.84,595.37,595.48,64329.0
2025-06-05 04:00:00-04:00,596.5,597.7,596.5,596.87,60617.0
2025-06-05 05:00:00-04:00,596.83,596.87,596.33,596.45,28658.0
2025-06-05 06:00:00-04:00,596.59,597.07,596.08,596.42,33334.0
2025-06-05 07:00:00-04:00,596.4,596.59,595.92,596.41,76363.0
2025-06-05 08:00:00-04:00,595.8,599.73,595.3,597.33,1540047.0
2025-06-05 09:00:00-04:00,597.27,597.905,593.91,594.2897,7991190.0
2025-06-05 10:00:00-04:00,594.29,597.58,594.0,597.295,14375383.0
2025-06-05 11:00:00-04:00,597.29,599.0,597.06,598.7799,8104038.0
2025-06-05 12:00:00-04:00,598.76,598.95,594.26,594.76,9659760.0
2025-06-05 13:00:00-04:00,594.75,596.9797,594.305,595.82,6908398.0
2025-06-05 14:00:00-04:00,595.84,596.12,593.06,595.24,9640568.0
2025-06-05 15:00:00-04:00,595.24,595.51,591.05,593.01,25728811.0
2025-06-05 16:00:00-04:00,592.99,593.7,592.11,592.17,7696792.0
2025-06-05 17:00:00-04:00,592.19,592.4,591.5,591.5,376802.0
2025-06-05 18:00:00-04:00,591.42,592.96,591.33,592.8801,132397.0
2025-06-05 19:00:00-04:00,592.94,593.3199,592.53,592.83,72722.0
2025-06-06 04:00:00-04:00,594.72,595.58,594.72,595.41,55269.0
2025-06-06 05:00:00-04:00,595.44,595.79,595.17,595.73,71625.0
2025-06-06 06:00:00-04:00,595.68,595.79,595.06,595.09,142758.0
2025-06-06 07:00:00-04:00,595.11,595.56,594.65,595.27,172656.0
2025-06-06 08:00:00-04:00,595.06,598.1,592.606,597.74,1286329.0
2025-06-06 09:00:00-04:00,597.74,600.83,597.45,600.3,10487664.0
2025-06-06 10:00:00-04:00,600.31,600.48,598.65,599.3,7822317.0
2025-06-06 11:00:00-04:00,599.29,600.37,597.25,598.6901,9102094.0
2025-06-06 12:00:00-04:00,598.7,599.39,596.86,597.62,5793689.0
2025-06-06 13:00:00-04:00,597.61,599.05,597.125,598.95,5876363.0
2025-06-06 14:00:00-04:00,598.95,600.64,598.95,599.72,7758807.0
2025-06-06 15:00:00-04:00,599.73,600.06,598.91,599.03,12888924.0
