timestamp,open,high,low,close,volume
2025-06-11 07:00:00-04:00,132.29,132.59,132.09,132.45,99240.0
2025-06-11 08:00:00-04:00,132.32,134.2797,131.86,133.86,940318.0
2025-06-11 09:00:00-04:00,133.85,136.23,132.99,133.895,14459395.0
2025-06-11 10:00:00-04:00,133.8976,139.2,133.4,138.265,25981801.0
2025-06-11 11:00:00-04:00,138.28,138.53,136.7,137.025,11919400.0
2025-06-11 12:00:00-04:00,137.025,140.0,136.06,137.75,10016308.0
2025-06-11 13:00:00-04:00,137.755,138.58,136.96,137.08,8105182.0
2025-06-11 14:00:00-04:00,137.07,137.25,135.6036,136.23,8478055.0
2025-06-11 15:00:00-04:00,136.25,136.99,135.93,136.39,9576219.0
2025-06-11 16:00:00-04:00,136.39,136.8,136.06,136.17,7165718.0
2025-06-11 17:00:00-04:00,136.15,136.45,136.11,136.3,120571.0
2025-06-11 18:00:00-04:00,136.25,136.32,135.82,135.8499,141356.0
2025-06-11 19:00:00-04:00,135.82,136.28,135.82,136.1,167699.0
2025-06-12 04:00:00-04:00,136.0,136.0,135.02,135.61,157797.0
2025-06-12 05:00:00-04:00,135.61,136.1,135.47,135.7,64570.0
2025-06-12 06:00:00-04:00,135.65,136.25,135.29,136.1,104641.0
2025-06-12 07:00:00-04:00,136.11,136.17,134.86,134.89,208721.0
2025-06-12 08:00:00-04:00,135.81,136.75,134.86,135.87,603899.0
2025-06-12 09:00:00-04:00,135.84,137.0999,135.45,136.12,8511950.0
2025-06-12 10:00:00-04:00,136.12,136.88,134.98,135.99,11336480.0
2025-06-12 11:00:00-04:00,136.01,136.33,135.01,135.66,7648930.0
2025-06-12 12:00:00-04:00,135.6682,136.05,134.84,135.705,5348787.0
2025-06-12 13:00:00-04:00,135.72,136.58,135.5,135.8299,3787492.0
2025-06-12 14:00:00-04:00,135.8204,135.86,134.7601,135.0899,5311070.0
2025-06-12 15:00:00-04:00,135.05,135.59,134.63,135.22,5769428.0
