timestamp,open,high,low,close,volume
2025-06-11 07:00:00-04:00,25.37,25.37,25.28,25.28,2732.0
2025-06-11 08:00:00-04:00,25.22,25.49,25.22,25.39,6967.0
2025-06-11 09:00:00-04:00,25.36,25.46,25.12,25.17,627427.0
2025-06-11 10:00:00-04:00,25.17,25.205,25.06,25.105,626124.0
2025-06-11 11:00:00-04:00,25.105,25.145,25.01,25.055,546471.0
2025-06-11 12:00:00-04:00,25.06,25.07,24.85,24.92,471043.0
2025-06-11 13:00:00-04:00,24.925,25.025,24.91,24.935,348189.0
2025-06-11 14:00:00-04:00,24.94,24.965,24.75,24.82,559091.0
2025-06-11 15:00:00-04:00,24.82,24.845,24.71,24.825,1337499.0
2025-06-11 16:00:00-04:00,24.82,25.04,24.81,24.8101,1428362.0
2025-06-11 17:00:00-04:00,24.83,24.83,24.83,24.83,506.0
2025-06-12 04:00:00-04:00,25.05,25.6,24.62,24.7,5267.0
2025-06-12 05:00:00-04:00,24.73,24.74,24.73,24.74,456.0
2025-06-12 07:00:00-04:00,24.8,24.8,24.71,24.71,16651.0
2025-06-12 08:00:00-04:00,24.81,24.86,24.68,24.75,5707.0
2025-06-12 09:00:00-04:00,24.76,24.82,24.64,24.725,454858.0
2025-06-12 10:00:00-04:00,24.73,24.905,24.695,24.8554,649871.0
2025-06-12 11:00:00-04:00,24.86,24.905,24.7,24.735,483685.0
2025-06-12 12:00:00-04:00,24.7301,24.79,24.6828,24.78,362654.0
2025-06-12 13:00:00-04:00,24.78,24.835,24.76,24.795,396078.0
2025-06-12 14:00:00-04:00,24.8,24.825,24.75,24.78,339212.0
2025-06-12 15:00:00-04:00,24.775,24.785,24.69,24.73,1096706.0
2025-06-12 16:00:00-04:00,24.74,24.8,24.74,24.78,1626535.0
2025-06-12 19:00:00-04:00,24.76,24.76,24.69,24.69,1879.0
2025-06-13 04:00:00-04:00,24.4,24.41,24.35,24.35,2751.0
2025-06-13 07:00:00-04:00,24.49,24.49,24.49,24.49,200.0
2025-06-13 08:00:00-04:00,24.45,24.57,24.3,24.57,3473.0
2025-06-13 09:00:00-04:00,24.46,24.59,24.26,24.27,519818.0
2025-06-13 10:00:00-04:00,24.28,24.345,24.09,24.215,1000824.0
2025-06-13 11:00:00-04:00,24.21,24.27,24.175,24.255,695661.0
2025-06-13 12:00:00-04:00,24.25,24.29,24.2,24.235,461246.0
2025-06-13 13:00:00-04:00,24.23,24.26,24.14,24.15,531548.0
2025-06-13 14:00:00-04:00,24.15,24.18,23.885,23.95,579141.0
2025-06-13 15:00:00-04:00,23.945,23.97,23.76,23.86,1826945.0
2025-06-13 16:00:00-04:00,23.84,23.98,23.84,23.87,1405033.0
2025-06-13 17:00:00-04:00,23.89,23.98,23.88,23.98,3765.0
2025-06-13 18:00:00-04:00,23.9,23.9,23.9,23.9,2000.0
2025-06-13 19:00:00-04:00,23.88,23.8816,23.88,23.8816,363.0
2025-06-16 05:00:00-04:00,24.0,24.01,24.0,24.01,2872.0
