timestamp,open,high,low,close,volume
2025-06-11 07:00:00-04:00,158.7,158.71,158.15,158.15,2462.0
2025-06-11 08:00:00-04:00,158.59,160.9978,158.0001,159.6,39652.0
2025-06-11 09:00:00-04:00,159.75,160.86,159.49,160.8244,947318.0
2025-06-11 10:00:00-04:00,160.8,161.97,160.565,161.91,1571752.0
2025-06-11 11:00:00-04:00,161.91,162.14,159.9426,160.26,975719.0
2025-06-11 12:00:00-04:00,160.26,160.395,158.6106,159.37,825169.0
2025-06-11 13:00:00-04:00,159.355,159.72,158.85,158.9,630989.0
2025-06-11 14:00:00-04:00,158.84,159.11,157.7,158.72,791933.0
2025-06-11 15:00:00-04:00,158.67,159.57,158.34,159.57,1654079.0
2025-06-11 16:00:00-04:00,159.48,160.3792,159.48,159.6075,1294029.0
2025-06-11 17:00:00-04:00,159.64,159.7987,159.61,159.61,580.0
2025-06-11 18:00:00-04:00,159.6,159.61,159.6,159.61,1428.0
2025-06-11 19:00:00-04:00,159.6342,159.6342,159.25,159.3,5545.0
2025-06-12 04:00:00-04:00,158.31,158.35,157.56,158.35,3154.0
2025-06-12 05:00:00-04:00,158.46,158.65,158.46,158.65,416.0
2025-06-12 06:00:00-04:00,158.45,158.45,158.45,158.45,113.0
2025-06-12 07:00:00-04:00,158.53,158.53,158.53,158.53,340.0
2025-06-12 08:00:00-04:00,158.0,159.38,158.0,158.4803,13679.0
2025-06-12 09:00:00-04:00,158.88,159.61,158.25,158.665,727635.0
2025-06-12 10:00:00-04:00,158.67,159.2,158.23,158.5,822684.0
2025-06-12 11:00:00-04:00,158.53,158.87,157.95,158.475,822005.0
2025-06-12 12:00:00-04:00,158.48,159.16,158.371,158.64,467291.0
2025-06-12 13:00:00-04:00,158.625,159.0665,158.62,158.76,292008.0
2025-06-12 14:00:00-04:00,158.78,159.17,158.64,158.88,409133.0
2025-06-12 15:00:00-04:00,158.84,159.02,158.48,158.7,1031303.0
2025-06-12 16:00:00-04:00,158.7,159.0,158.35,158.5001,986033.0
2025-06-12 17:00:00-04:00,158.5,158.7,158.5,158.7,2404.0
2025-06-12 18:00:00-04:00,158.5,158.5,157.6119,157.625,2706.0
2025-06-12 19:00:00-04:00,157.5175,158.2,157.5175,158.02,864.0
2025-06-13 04:00:00-04:00,156.01,156.01,155.02,155.4,2695.0
2025-06-13 05:00:00-04:00,155.49,155.49,155.33,155.33,697.0
2025-06-13 06:00:00-04:00,155.32,155.32,154.65,155.0,5753.0
2025-06-13 07:00:00-04:00,155.32,155.88,155.3,155.82,12894.0
2025-06-13 08:00:00-04:00,155.11,155.995,154.8,155.5975,15034.0
2025-06-13 09:00:00-04:00,155.5001,157.17,155.35,155.8,759974.0
2025-06-13 10:00:00-04:00,155.83,156.41,154.44,154.95,982052.0
2025-06-13 11:00:00-04:00,154.955,156.475,154.85,156.24,726790.0
2025-06-13 12:00:00-04:00,156.26,156.8,156.01,156.63,410249.0
2025-06-13 13:00:00-04:00,156.59,156.755,155.79,156.305,407337.0
2025-06-13 14:00:00-04:00,156.3,156.505,154.55,155.315,737630.0
2025-06-13 15:00:00-04:00,155.29,155.61,154.55,154.71,2187655.0
2025-06-13 16:00:00-04:00,154.72,156.0,154.72,154.99,1666971.0
2025-06-13 17:00:00-04:00,154.44,154.77,154.4,154.5,3748.0
2025-06-13 18:00:00-04:00,155.25,155.25,155.25,155.25,100.0
2025-06-13 19:00:00-04:00,154.82,154.95,154.6682,154.6682,401.0
2025-06-16 04:00:00-04:00,156.23,156.23,156.23,156.23,315.0
2025-06-16 05:00:00-04:00,155.67,155.67,155.5,155.5,555.0
2025-06-16 06:00:00-04:00,155.65,155.65,155.04,155.5,1223.0
2025-06-16 07:00:00-04:00,155.68,156.37,155.59,156.35,5946.0
2025-06-16 08:00:00-04:00,155.5015,156.7,154.98,156.7,8245.0
2025-06-16 09:00:00-04:00,156.6,158.04,154.72,157.485,612023.0
2025-06-16 10:00:00-04:00,157.505,158.45,156.52,156.73,1109752.0
2025-06-16 11:00:00-04:00,156.73,156.86,155.64,155.79,900785.0
2025-06-16 12:00:00-04:00,155.805,156.45,155.8,155.9947,484738.0
