Date,Open,High,Low,Close,Volume
2023-06-15 10:00:00,110.8100,112.2800,110.1550,111.8900,5037316.0000
2023-06-15 14:00:00,111.9100,113.1000,111.6100,112.9900,2651644.0000
2023-06-15 18:00:00,113.0000,113.2800,112.7500,112.7500,8010.0000
2023-06-16 02:00:00,113.2000,113.2000,113.0600,113.0600,547.0000
2023-06-16 06:00:00,113.0000,114.5600,112.8500,113.4700,2574044.0000
2023-06-16 10:00:00,113.5000,114.7600,113.4750,114.4400,3474238.0000
2023-06-16 14:00:00,114.4390,114.4900,113.2500,113.5300,3239030.0000
2023-06-16 18:00:00,113.6000,113.7000,113.5500,113.5500,725.0000
2023-06-20 02:00:00,111.5700,112.5000,111.5700,111.6800,12745.0000
2023-06-20 06:00:00,111.3600,113.5600,110.3000,110.3427,1436723.0000
2023-06-20 10:00:00,110.3500,110.5000,109.5320,109.5800,4530307.0000
2023-06-20 14:00:00,109.5750,109.7650,108.9600,109.3422,2996082.0000
2023-06-20 18:00:00,109.4500,109.6500,109.4500,109.6500,3414.0000
2023-06-21 02:00:00,109.2000,109.9800,109.2000,109.6800,1881.0000
2023-06-21 06:00:00,109.7000,109.8000,108.8200,109.5800,1198033.0000
2023-06-21 10:00:00,109.6200,110.1000,108.7100,109.5400,3118604.0000
2023-06-21 14:00:00,109.5450,110.3600,109.3800,110.1900,2420563.0000
2023-06-21 18:00:00,109.8000,110.0900,109.8000,110.0900,1270.0000
2023-06-22 02:00:00,109.5000,110.4000,109.5000,110.1100,5616.0000
2023-06-22 06:00:00,109.9500,111.1100,109.4400,110.3500,842994.0000
2023-06-22 10:00:00,110.3350,111.2500,110.1100,110.7603,2727738.0000
2023-06-22 14:00:00,110.7650,111.1800,110.2100,110.6900,1712253.0000
2023-06-22 18:00:00,110.6700,110.6700,110.6200,110.6200,215.0000
2023-06-23 02:00:00,110.3400,110.3400,110.3400,110.3400,115.0000
2023-06-23 06:00:00,109.7800,110.2693,107.3000,109.1050,1188472.0000
2023-06-23 10:00:00,109.1000,110.2900,108.7800,110.1250,2778973.0000
2023-06-23 14:00:00,110.1250,110.1314,109.4500,109.6000,2933751.0000
2023-06-23 18:00:00,109.5200,109.6000,109.4100,109.5100,4690.0000
2023-06-26 02:00:00,109.1100,109.1100,109.1000,109.1000,365.0000
2023-06-26 06:00:00,109.1000,112.1300,109.1000,111.7200,909933.0000
2023-06-26 10:00:00,111.7100,112.2100,111.3800,111.6900,2741627.0000
2023-06-26 14:00:00,111.6900,112.1500,111.4501,111.8300,1931796.0000
2023-06-26 18:00:00,111.9399,112.0082,111.7400,111.7501,1404.0000
2023-06-27 02:00:00,112.0000,112.0000,112.0000,112.0000,100.0000
2023-06-27 06:00:00,112.0000,113.2400,111.6200,112.8750,813329.0000
2023-06-27 10:00:00,112.8700,114.1800,112.7800,113.9750,3202181.0000
2023-06-27 14:00:00,113.9700,114.1399,113.4000,113.6100,1918468.0000
2023-06-27 18:00:00,113.5200,113.6000,113.5000,113.6000,1113.0000
2023-06-28 02:00:00,113.3800,113.7000,113.3800,113.7000,200.0000
2023-06-28 06:00:00,114.0000,114.1000,112.8700,113.1100,757592.0000
2023-06-28 10:00:00,113.0700,113.1500,112.1200,113.0050,2715177.0000
2023-06-28 14:00:00,113.0100,113.2800,112.8187,113.2131,2429691.0000
2023-06-28 18:00:00,113.2045,113.2800,113.1000,113.2800,37141.0000
2023-06-29 02:00:00,113.4900,113.6000,113.4700,113.6000,2080.0000
2023-06-29 06:00:00,113.6000,114.2700,113.0700,114.0550,1038379.0000
2023-06-29 10:00:00,114.0600,114.0700,112.7400,112.7950,3503745.0000
2023-06-29 14:00:00,112.7800,114.4800,107.8200,108.6500,6750881.0000
2023-06-29 18:00:00,108.6900,108.9900,108.1318,108.3800,379684.0000
2023-06-30 02:00:00,109.0000,109.5800,108.6800,109.5800,15120.0000
2023-06-30 06:00:00,109.7800,112.0000,108.6200,110.9675,4444137.0000
2023-06-30 10:00:00,110.9500,112.2500,110.1500,110.6600,8971772.0000
2023-06-30 14:00:00,110.6597,110.9500,110.2400,110.4501,4278327.0000
2023-06-30 18:00:00,110.5400,110.6500,110.4500,110.5500,16330.0000
2023-07-03 02:00:00,110.5500,110.7200,110.5500,110.6300,1501.0000
2023-07-03 06:00:00,110.8800,111.3000,110.0100,110.6700,1030970.0000
2023-07-03 10:00:00,110.6900,110.9500,109.1100,109.1100,4534616.0000
2023-07-03 14:00:00,109.1096,109.2499,109.0500,109.2400,2159.0000
2023-07-05 02:00:00,109.0200,109.0200,108.7500,108.7500,3095.0000
2023-07-05 06:00:00,108.9000,109.1100,107.5300,107.8300,1461828.0000
2023-07-05 10:00:00,107.8600,108.0942,106.5350,106.6743,4027611.0000
2023-07-05 14:00:00,106.6800,107.1550,106.5600,107.0200,3424208.0000
2023-07-05 18:00:00,107.0000,107.1900,106.9000,106.9000,5005.0000
2023-07-06 02:00:00,106.6200,106.6200,106.6200,106.6200,239.0000
2023-07-06 06:00:00,106.5000,106.7500,105.0200,105.1450,1398500.0000
2023-07-06 10:00:00,105.1300,105.2100,103.6700,104.5400,4478013.0000
2023-07-06 14:00:00,104.5600,105.3750,104.3600,105.0001,2461355.0000
2023-07-06 18:00:00,105.0500,105.1000,104.8300,104.8300,4547.0000
2023-07-07 02:00:00,105.1000,105.1000,105.1000,105.1000,910.0000
2023-07-07 06:00:00,105.2400,105.5300,104.0300,104.4400,876996.0000
2023-07-07 10:00:00,104.4400,105.4700,104.3400,104.9696,3286044.0000
2023-07-07 14:00:00,104.9500,105.4000,104.3000,104.5500,1964880.0000
2023-07-07 18:00:00,104.5000,104.5100,104.4600,104.4600,1751.0000
2023-07-10 02:00:00,104.5000,104.5000,104.4000,104.4000,1327.0000
2023-07-10 06:00:00,104.4000,106.0500,104.2500,106.0400,726312.0000
2023-07-10 10:00:00,106.0300,106.3100,105.2300,105.8790,2234118.0000
2023-07-10 14:00:00,105.8750,105.8800,105.3601,105.7900,1562637.0000
2023-07-10 18:00:00,105.6924,105.7000,105.6800,105.7000,777.0000
2023-07-11 02:00:00,106.0600,106.0600,106.0000,106.0000,1007.0000
2023-07-11 06:00:00,106.0000,106.6200,105.3700,105.9500,674978.0000
2023-07-11 10:00:00,105.9550,107.4500,105.6900,107.0600,2428176.0000
2023-07-11 14:00:00,107.0700,107.6200,106.8800,107.2337,1708544.0000
2023-07-11 18:00:00,107.3900,107.4900,107.1800,107.4683,1777.0000
2023-07-12 06:00:00,107.6300,109.0900,107.4600,107.5800,1479900.0000
2023-07-12 10:00:00,107.6000,108.3000,107.2200,108.1150,3473044.0000
2023-07-12 14:00:00,108.1100,108.2800,107.4100,107.6600,2456090.0000
2023-07-12 18:00:00,107.8709,107.8709,107.7600,107.8000,665.0000
2023-07-13 02:00:00,108.1200,108.1200,107.7600,108.1000,1107.0000
2023-07-13 06:00:00,108.1500,109.5700,107.8200,108.0400,1014747.0000
2023-07-13 10:00:00,108.0400,108.5900,107.8900,108.0200,2797314.0000
2023-07-13 14:00:00,108.0150,108.1000,107.6000,107.8300,1964075.0000
2023-07-13 18:00:00,107.8000,107.8000,107.8000,107.8000,100.0000
2023-07-14 02:00:00,108.1200,108.1200,108.1200,108.1200,131.0000
2023-07-14 06:00:00,108.0000,108.6400,107.8100,108.3300,951682.0000
2023-07-14 10:00:00,108.3100,108.3100,107.1850,108.0600,3139333.0000
2023-07-14 14:00:00,108.0600,108.2300,107.5000,107.5000,2038773.0000
2023-07-14 18:00:00,107.8900,107.9400,107.8800,107.9400,804.0000
2023-07-17 02:00:00,108.0800,108.0800,107.9700,108.0000,583.0000
2023-07-17 06:00:00,107.6500,107.8380,106.7600,107.6300,541183.0000
2023-07-17 10:00:00,107.6500,108.7680,107.2515,108.6900,2160813.0000
2023-07-17 14:00:00,108.6850,109.0995,108.3500,108.3500,2897820.0000
2023-07-17 18:00:00,108.6600,108.6600,108.6600,108.6600,129.0000
2023-07-18 02:00:00,108.5000,108.5000,108.5000,108.5000,512.0000
2023-07-18 06:00:00,108.3000,109.8200,107.5500,109.7800,834630.0000
2023-07-18 10:00:00,109.7700,110.3400,108.9700,109.6700,2659512.0000
2023-07-18 14:00:00,109.6600,109.8200,109.2800,109.7200,1507769.0000
2023-07-18 18:00:00,109.5000,109.5000,109.5000,109.5000,100.0000
2023-07-19 02:00:00,109.3400,109.3400,109.3400,109.3400,1331.0000
2023-07-19 06:00:00,109.8000,109.9900,108.5000,109.3700,626476.0000
2023-07-19 10:00:00,109.3800,109.7800,108.5800,109.7750,2273344.0000
2023-07-19 14:00:00,109.7800,110.2450,109.2094,109.7500,1351018.0000
2023-07-19 18:00:00,109.7500,109.8600,109.5000,109.8300,2653.0000
